CompetitionID,SessionID,GameID,EndID,RefTeamID,OppTeamID,RefScoreDiffStartOfEnd,RefHasHammerStartOfEnd,RefPPAvailableAtStart,OppPPAvailableBeforeEnd,UsedPP,RefBTAbilityDiff,EndsRemaining
22230015,14,5,1,16,51,0,1,1,1,0,1.6631295331464577,7
22230015,14,5,2,16,51,-1,1,1,1,0,1.6631295331464577,6
22230015,14,5,3,51,16,-2,1,1,1,0,-1.6631295331464577,5
22230015,14,5,4,16,51,0,1,1,1,0,1.6631295331464577,4
22230015,14,5,5,51,16,-1,1,1,1,0,-1.6631295331464577,3
22230015,14,5,6,51,16,-2,1,1,1,1,-1.6631295331464577,2
22230015,14,5,7,16,51,1,1,1,0,1,1.6631295331464577,1
22230015,15,1,1,10,36,0,1,1,1,0,2.0192951311228637,7
22230015,15,1,2,36,10,-2,1,1,1,0,-2.0192951311228637,6
22230015,15,1,3,10,36,-1,1,1,1,0,2.0192951311228637,5
22230015,15,1,4,36,10,0,1,1,1,0,-2.0192951311228637,4
22230015,15,1,5,10,36,-1,1,1,1,0,2.0192951311228637,3
22230015,15,1,6,36,10,0,1,1,1,0,-2.0192951311228637,2
22230015,15,1,7,36,10,-1,1,1,1,1,-2.0192951311228637,1
22230015,15,1,8,10,36,-2,1,1,0,1,2.0192951311228637,0
22230015,15,2,1,24,37,0,1,1,1,0,0.6639283203390649,7
22230015,15,2,2,37,24,-1,1,1,1,0,-0.6639283203390649,6
22230015,15,2,3,37,24,-2,1,1,1,0,-0.6639283203390649,5
22230015,15,2,4,37,24,-3,1,1,1,0,-0.6639283203390649,4
22230015,15,2,5,24,37,1,1,1,1,0,0.6639283203390649,3
22230015,15,2,6,37,24,-2,1,1,1,1,-0.6639283203390649,2
22230015,15,2,7,24,37,-1,1,1,0,1,0.6639283203390649,1
22230015,15,3,1,11,22,0,1,1,1,0,-0.1404912603218996,7
22230015,15,3,2,22,11,-1,1,1,1,0,0.1404912603218996,6
22230015,15,3,3,11,22,-1,1,1,1,0,-0.1404912603218996,5
22230015,15,3,4,11,22,-2,1,1,1,0,-0.1404912603218996,4
22230015,15,3,5,22,11,-1,1,1,1,0,0.1404912603218996,3
22230015,15,3,6,11,22,0,1,1,1,1,-0.1404912603218996,2
22230015,15,3,7,22,11,-1,1,1,0,1,0.1404912603218996,1
22230015,15,4,1,44,25,0,1,1,1,0,0.4475336937532483,7
22230015,15,4,2,25,44,-2,1,1,1,0,-0.4475336937532483,6
22230015,15,4,3,44,25,-1,1,1,1,0,0.4475336937532483,5
22230015,15,4,4,44,25,-3,1,1,1,0,0.4475336937532483,4
22230015,15,4,5,25,44,2,1,1,1,0,-0.4475336937532483,3
22230015,15,4,6,44,25,-3,1,1,1,1,0.4475336937532483,2
22230015,15,4,8,25,44,3,1,1,0,1,-0.4475336937532483,0
22230015,15,5,1,14,46,0,1,1,1,0,0.6396137354334859,7
22230015,15,5,2,46,14,-4,1,1,1,0,-0.6396137354334859,6
22230015,15,5,3,14,46,2,1,1,1,0,0.6396137354334859,5
22230015,15,5,4,46,14,-3,1,1,1,0,-0.6396137354334859,4
22230015,15,5,5,14,46,2,1,1,1,0,0.6396137354334859,3
22230015,15,5,6,46,14,-4,1,1,1,1,-0.6396137354334859,2
22230015,15,5,7,14,46,2,1,1,0,1,0.6396137354334859,1
22230015,16,1,1,18,15,0,1,1,1,0,1.2548363511502092,7
22230015,16,1,2,15,18,-1,1,1,1,0,-1.2548363511502092,6
22230015,16,1,3,18,15,-1,1,1,1,0,1.2548363511502092,5
22230015,16,1,4,15,18,-2,1,1,1,0,-1.2548363511502092,4
22230015,16,1,5,18,15,0,1,1,1,0,1.2548363511502092,3
22230015,16,1,6,15,18,-2,1,1,1,0,-1.2548363511502092,2
22230015,16,1,7,18,15,0,1,1,1,1,1.2548363511502092,1
22230015,16,1,8,15,18,-2,1,1,0,1,-1.2548363511502092,0
22230015,16,2,1,20,51,0,1,1,1,0,1.5526807109599616,7
22230015,16,2,2,51,20,-1,1,1,1,0,-1.5526807109599616,6
22230015,16,2,3,51,20,-3,1,1,1,0,-1.5526807109599616,5
22230015,16,2,4,51,20,-4,1,1,1,1,-1.5526807109599616,4
22230015,16,2,5,20,51,2,1,1,0,0,1.5526807109599616,3
22230015,16,2,7,20,51,0,1,1,0,1,1.5526807109599616,1
22230015,16,3,1,19,28,0,1,1,1,0,1.8936240984511894,7
22230015,16,3,2,28,19,-2,1,1,1,0,-1.8936240984511894,6
22230015,16,3,3,28,19,-5,1,1,1,0,-1.8936240984511894,5
22230015,16,3,4,19,28,4,1,1,1,0,1.8936240984511894,4
22230015,16,3,5,28,19,-7,1,1,1,1,-1.8936240984511894,3
22230015,16,3,6,19,28,6,1,1,0,0,1.8936240984511894,2
22230015,16,4,1,34,16,0,1,1,1,0,-2.034584978337472,7
22230015,16,4,2,34,16,-2,1,1,1,0,-2.034584978337472,6
22230015,16,4,3,16,34,1,1,1,1,0,2.034584978337472,5
22230015,16,4,4,16,34,0,1,1,1,0,2.034584978337472,4
22230015,16,4,5,34,16,-2,1,1,1,0,-2.034584978337472,3
22230015,16,4,6,16,34,1,1,1,1,1,2.034584978337472,2
22230015,16,4,7,34,16,-4,1,1,0,1,-2.034584978337472,1
22230015,16,5,1,17,23,0,1,1,1,0,2.755653080073709,7
22230015,16,5,2,17,23,-1,1,1,1,0,2.755653080073709,6
22230015,16,5,3,23,17,-1,1,1,1,0,-2.755653080073709,5
22230015,16,5,4,23,17,-3,1,1,1,0,-2.755653080073709,4
22230015,16,5,5,23,17,-6,1,1,1,1,-2.755653080073709,3
22230015,17,1,1,24,11,0,1,1,1,0,1.7882097869385845,7
22230015,17,1,2,11,24,-5,1,1,1,0,-1.7882097869385845,6
22230015,17,1,3,24,11,1,1,1,1,0,1.7882097869385845,5
22230015,17,1,4,11,24,-2,1,1,1,0,-1.7882097869385845,4
22230015,17,1,5,24,11,0,1,1,1,0,1.7882097869385845,3
22230015,17,1,6,11,24,-2,1,1,1,0,-1.7882097869385845,2
22230015,17,1,7,24,11,0,1,1,1,1,1.7882097869385845,1
22230015,17,1,8,11,24,-1,1,1,0,1,-1.7882097869385845,0
22230015,17,2,1,14,22,0,1,1,1,0,1.0946921129931788,7
22230015,17,2,2,22,14,-1,1,1,1,0,-1.0946921129931788,6
22230015,17,2,3,22,14,-4,1,1,1,1,-1.0946921129931788,5
22230015,17,2,4,14,22,3,1,1,0,0,1.0946921129931788,4
22230015,17,2,6,14,22,2,1,1,0,1,1.0946921129931788,2
22230015,17,3,1,37,25,0,1,1,1,0,1.3958690729471304,7
22230015,17,3,2,25,37,-1,1,1,1,0,-1.3958690729471304,6
22230015,17,3,3,37,25,-1,1,1,1,0,1.3958690729471304,5
22230015,17,3,4,25,37,0,1,1,1,0,-1.3958690729471304,4
22230015,17,3,5,25,37,-1,1,1,1,0,-1.3958690729471304,3
22230015,17,3,6,37,25,-3,1,1,1,1,1.3958690729471304,2
22230015,17,3,8,25,37,2,1,1,0,1,-1.3958690729471304,0
22230015,17,4,1,36,46,0,1,1,1,0,-1.3107815962279123,7
22230015,17,4,2,46,36,-1,1,1,1,0,1.3107815962279123,6
22230015,17,4,3,36,46,0,1,1,1,0,-1.3107815962279123,5
22230015,17,4,4,46,36,-2,1,1,1,0,1.3107815962279123,4
22230015,17,4,5,36,46,-1,1,1,1,0,-1.3107815962279123,3
22230015,17,4,6,46,36,0,1,1,1,0,1.3107815962279123,2
22230015,17,4,7,36,46,-2,1,1,1,1,-1.3107815962279123,1
22230015,17,4,8,46,36,1,1,1,0,1,1.3107815962279123,0
22230015,17,5,1,10,44,0,1,1,1,0,1.1281370853709065,7
22230015,17,5,2,44,10,-2,1,1,1,0,-1.1281370853709065,6
22230015,17,5,3,44,10,-3,1,1,1,0,-1.1281370853709065,5
22230015,17,5,4,10,44,1,1,1,1,0,1.1281370853709065,4
22230015,17,5,5,44,10,-4,1,1,1,0,-1.1281370853709065,3
22230015,17,5,6,10,44,3,1,1,1,0,1.1281370853709065,2
22230015,17,5,7,10,44,2,1,1,1,0,1.1281370853709065,1
22230015,17,5,8,44,10,-3,1,1,1,1,-1.1281370853709065,0
22230015,18,1,1,51,19,0,1,1,1,0,-1.694170828186368,7
22230015,18,1,2,19,51,-1,1,1,1,0,1.694170828186368,6
22230015,18,1,3,19,51,-3,1,1,1,0,1.694170828186368,5
22230015,18,1,4,51,19,1,1,1,1,0,-1.694170828186368,4
22230015,18,1,5,51,19,0,1,1,1,0,-1.694170828186368,3
22230015,18,1,6,19,51,-3,1,1,1,1,1.694170828186368,2
22230015,18,1,7,51,19,1,1,1,0,1,-1.694170828186368,1
22230015,18,2,1,23,28,0,1,1,1,0,-0.64802017763624,7
22230015,18,2,2,23,28,-1,1,1,1,0,-0.64802017763624,6
22230015,18,2,3,23,28,-2,1,1,1,0,-0.64802017763624,5
22230015,18,2,4,28,23,1,1,1,1,0,0.64802017763624,4
22230015,18,2,5,23,28,-6,1,1,1,0,-0.64802017763624,3
22230015,18,2,6,28,23,5,1,1,1,0,0.64802017763624,2
22230015,18,3,1,34,20,0,1,1,1,0,-1.924136156150976,7
22230015,18,3,2,20,34,-3,1,1,1,0,1.924136156150976,6
22230015,18,3,3,34,20,1,1,1,1,0,-1.924136156150976,5
22230015,18,3,4,20,34,-2,1,1,1,0,1.924136156150976,4
22230015,18,3,5,34,20,-2,1,1,1,0,-1.924136156150976,3
22230015,18,3,6,20,34,0,1,1,1,0,1.924136156150976,2
22230015,18,3,7,34,20,-1,1,1,1,1,-1.924136156150976,1
22230015,18,3,8,20,34,-1,1,1,0,1,1.924136156150976,0
22230015,18,4,1,17,15,0,1,1,1,0,1.8413016179545427,7
22230015,18,4,2,15,17,-1,1,1,1,0,-1.8413016179545427,6
22230015,18,4,3,17,15,0,1,1,1,0,1.8413016179545427,5
22230015,18,4,4,17,15,-1,1,1,1,0,1.8413016179545427,4
22230015,18,4,5,15,17,0,1,1,1,0,-1.8413016179545427,3
22230015,18,4,6,15,17,-3,1,1,1,1,-1.8413016179545427,2
22230015,18,4,7,17,15,1,1,1,0,1,1.8413016179545427,1
22230015,18,5,1,16,18,0,1,1,1,0,0.34141516777814324,7
22230015,18,5,2,16,18,-1,1,1,1,0,0.34141516777814324,6
22230015,18,5,3,16,18,-2,1,1,1,0,0.34141516777814324,5
22230015,18,5,4,16,18,-5,1,1,1,1,0.34141516777814324,4
22230015,18,5,6,18,16,6,1,1,0,0,-0.34141516777814324,2
22230015,41,1,1,20,14,0,1,1,1,0,-0.2813088811622775,7
22230015,41,1,2,14,20,-2,1,1,1,0,0.2813088811622775,6
22230015,41,1,3,20,14,1,1,1,1,0,-0.2813088811622775,5
22230015,41,1,4,14,20,-5,1,1,1,1,0.2813088811622775,4
22230015,41,1,5,20,14,3,1,1,0,0,-0.2813088811622775,3
22230015,41,1,6,20,14,2,1,1,0,0,-0.2813088811622775,2
22230015,41,1,8,20,14,2,1,1,0,1,-0.2813088811622775,0
22230015,41,2,1,37,17,0,1,1,1,0,-0.18509194676596752,7
22230015,41,2,2,17,37,-1,1,1,1,0,0.18509194676596752,6
22230015,41,2,3,37,17,0,1,1,1,0,-0.18509194676596752,5
22230015,41,2,4,17,37,-1,1,1,1,0,0.18509194676596752,4
22230015,41,2,5,37,17,-2,1,1,1,0,-0.18509194676596752,3
22230015,41,2,6,37,17,-3,1,1,1,1,-0.18509194676596752,2
22230015,41,2,7,17,37,1,1,1,0,1,0.18509194676596752,1
22230015,45,1,1,15,22,0,1,1,1,0,-0.6724194649109552,7
22230015,45,1,2,22,15,-1,1,1,1,0,0.6724194649109552,6
22230015,45,1,3,22,15,-2,1,1,1,0,0.6724194649109552,5
22230015,45,1,4,15,22,1,1,1,1,0,-0.6724194649109552,4
22230015,45,1,5,15,22,0,1,1,1,0,-0.6724194649109552,3
22230015,45,1,6,15,22,-1,1,1,1,0,-0.6724194649109552,2
22230015,45,1,7,15,22,-2,1,1,1,1,-0.6724194649109552,1
22230015,45,1,8,22,15,1,1,1,0,1,0.6724194649109552,0
22230015,45,2,1,28,44,0,1,1,1,0,-0.9742055764776194,7
22230015,45,2,2,28,44,-2,1,1,1,0,-0.9742055764776194,6
22230015,45,2,3,44,28,0,1,1,1,0,0.9742055764776194,5
22230015,45,2,4,44,28,-1,1,1,1,0,0.9742055764776194,4
22230015,45,2,5,28,44,-2,1,1,1,0,-0.9742055764776194,3
22230015,45,2,6,44,28,1,1,1,1,0,0.9742055764776194,2
22230015,45,2,7,28,44,-3,1,1,1,1,-0.9742055764776194,1
22230015,45,2,8,44,28,1,1,1,0,1,0.9742055764776194,0
22230015,46,1,1,10,20,0,1,1,1,0,0.350208680623743,7
22230015,46,1,2,10,20,-1,1,1,1,0,0.350208680623743,6
22230015,46,1,3,20,10,0,1,1,1,0,-0.350208680623743,5
22230015,46,1,4,10,20,-1,1,1,1,0,0.350208680623743,4
22230015,46,1,5,20,10,0,1,1,1,0,-0.350208680623743,3
22230015,46,1,6,10,20,-1,1,1,1,0,0.350208680623743,2
22230015,46,1,7,10,20,-2,1,1,1,1,0.350208680623743,1
22230015,46,2,1,16,17,0,1,1,1,0,-0.24505009902619024,7
22230015,46,2,2,17,16,-1,1,1,1,0,0.24505009902619024,6
22230015,46,2,3,16,17,0,1,1,1,0,-0.24505009902619024,5
22230015,46,2,4,17,16,-1,1,1,1,0,0.24505009902619024,4
22230015,46,2,5,16,17,0,1,1,1,0,-0.24505009902619024,3
22230015,46,2,6,17,16,-1,1,1,1,1,0.24505009902619024,2
22230015,46,2,7,16,17,-1,1,1,0,1,-0.24505009902619024,1
22230015,48,1,1,10,17,0,1,1,1,0,-0.005290240588943229,7
22230015,48,1,2,10,17,-1,1,1,1,0,-0.005290240588943229,6
22230015,48,1,3,17,10,0,1,1,1,0,0.005290240588943229,5
22230015,48,1,4,10,17,-1,1,1,1,0,-0.005290240588943229,4
22230015,48,1,5,10,17,-2,1,1,1,0,-0.005290240588943229,3
22230015,48,1,6,10,17,-3,1,1,1,1,-0.005290240588943229,2
22230015,48,1,7,17,10,2,1,1,0,1,0.005290240588943229,1
22230015,49,1,1,16,20,0,1,1,1,0,0.11044882218649599,7
22230015,49,1,2,16,20,-1,1,1,1,0,0.11044882218649599,6
22230015,49,1,3,16,20,-3,1,1,1,0,0.11044882218649599,5
22230015,49,1,4,20,16,2,1,1,1,0,-0.11044882218649599,4
22230015,49,1,5,16,20,-4,1,1,1,1,0.11044882218649599,3
22230015,49,1,7,20,16,4,1,1,0,1,-0.11044882218649599,1
23240026,1,1,1,15,11,0,1,1,1,0,-0.5319282045890555,7
23240026,1,1,2,15,11,-1,1,1,1,0,-0.5319282045890555,6
23240026,1,1,3,11,15,-1,1,1,1,0,0.5319282045890555,5
23240026,1,1,4,15,11,-1,1,1,1,0,-0.5319282045890555,4
23240026,1,1,5,11,15,0,1,1,1,0,0.5319282045890555,3
23240026,1,1,6,15,11,-1,1,1,1,0,-0.5319282045890555,2
23240026,1,1,7,11,15,0,1,1,1,1,0.5319282045890555,1
23240026,1,2,1,34,24,0,1,1,1,0,-2.7584714509367596,7
23240026,1,2,2,34,24,-1,1,1,1,0,-2.7584714509367596,6
23240026,1,2,3,34,24,-2,1,1,1,0,-2.7584714509367596,5
23240026,1,2,4,34,24,-3,1,1,1,0,-2.7584714509367596,4
23240026,1,2,5,24,34,2,1,1,1,0,2.7584714509367596,3
23240026,1,2,6,34,24,-3,1,1,1,1,-2.7584714509367596,2
23240026,1,2,7,24,34,2,1,1,0,0,2.7584714509367596,1
23240026,1,3,1,37,51,0,1,1,1,0,1.7230876854066803,7
23240026,1,3,2,51,37,-4,1,1,1,0,-1.7230876854066803,6
23240026,1,3,3,37,51,3,1,1,1,0,1.7230876854066803,5
23240026,1,3,4,37,51,1,1,1,1,0,1.7230876854066803,4
23240026,1,3,5,51,37,-2,1,1,1,0,-1.7230876854066803,3
23240026,1,3,6,37,51,1,1,1,1,1,1.7230876854066803,2
23240026,1,3,7,51,37,-3,1,1,0,1,-1.7230876854066803,1
23240026,1,4,1,13,18,0,1,1,1,0,-1.3354952737973893,7
23240026,1,4,2,13,18,-1,1,1,1,0,-1.3354952737973893,6
23240026,1,4,3,18,13,-1,1,1,1,0,1.3354952737973893,5
23240026,1,4,4,13,18,0,1,1,1,0,-1.3354952737973893,4
23240026,1,4,5,18,13,-1,1,1,1,0,1.3354952737973893,3
23240026,1,4,6,13,18,-2,1,1,1,1,-1.3354952737973893,2
23240026,1,4,7,18,13,1,1,1,0,1,1.3354952737973893,1
23240026,1,5,1,16,17,0,1,1,1,0,-0.24505009902619024,7
23240026,1,5,2,17,16,-1,1,1,1,0,0.24505009902619024,6
23240026,1,5,3,17,16,-2,1,1,1,0,0.24505009902619024,5
23240026,1,5,4,16,17,1,1,1,1,0,-0.24505009902619024,4
23240026,1,5,5,16,17,0,1,1,1,0,-0.24505009902619024,3
23240026,1,5,6,16,17,-1,1,1,1,1,-0.24505009902619024,2
23240026,1,5,7,17,16,-1,1,1,0,1,0.24505009902619024,1
23240026,2,1,1,22,14,0,1,1,1,0,-1.0946921129931788,7
23240026,2,1,2,14,22,-1,1,1,1,0,1.0946921129931788,6
23240026,2,1,3,14,22,-2,1,1,1,0,1.0946921129931788,5
23240026,2,1,4,14,22,-3,1,1,1,0,1.0946921129931788,4
23240026,2,1,5,22,14,2,1,1,1,0,-1.0946921129931788,3
23240026,2,1,6,22,14,0,1,1,1,1,-1.0946921129931788,2
23240026,2,2,1,25,43,0,1,1,1,0,0.1037458514695827,7
23240026,2,2,2,43,25,-1,1,1,1,0,-0.1037458514695827,6
23240026,2,2,3,25,43,-2,1,1,1,0,0.1037458514695827,5
23240026,2,2,4,43,25,1,1,1,1,0,-0.1037458514695827,4
23240026,2,2,5,25,43,-3,1,1,1,0,0.1037458514695827,3
23240026,2,2,6,43,25,2,1,1,1,1,-0.1037458514695827,2
23240026,2,2,7,25,43,-3,1,1,0,1,0.1037458514695827,1
23240026,2,3,1,20,19,0,1,1,1,0,-0.14149011722640636,7
23240026,2,3,2,20,19,-1,1,1,1,0,-0.14149011722640636,6
23240026,2,3,3,19,20,0,1,1,1,0,0.14149011722640636,5
23240026,2,3,4,19,20,-2,1,1,1,0,0.14149011722640636,4
23240026,2,3,5,20,19,0,1,1,1,0,-0.14149011722640636,3
23240026,2,3,6,19,20,-1,1,1,1,1,0.14149011722640636,2
23240026,2,3,7,20,19,-1,1,1,0,1,-0.14149011722640636,1
23240026,2,4,1,10,30,0,1,1,1,0,1.4415945821139156,7
23240026,2,4,2,30,10,-2,1,1,1,0,-1.4415945821139156,6
23240026,2,4,3,30,10,-4,1,1,1,0,-1.4415945821139156,5
23240026,2,4,4,10,30,3,1,1,1,0,1.4415945821139156,4
23240026,2,4,5,30,10,-5,1,1,1,1,-1.4415945821139156,3
23240026,2,5,1,44,46,0,1,1,1,0,-0.419623550475955,7
23240026,2,5,2,44,46,-1,1,1,1,0,-0.419623550475955,6
23240026,2,5,3,46,44,0,1,1,1,0,0.419623550475955,5
23240026,2,5,4,44,46,-1,1,1,1,0,-0.419623550475955,4
23240026,2,5,5,44,46,-3,1,1,1,0,-0.419623550475955,3
23240026,2,5,6,46,44,2,1,1,1,0,0.419623550475955,2
23240026,2,5,7,46,44,0,1,1,1,1,0.419623550475955,1
23240026,3,1,1,18,24,0,1,1,1,0,-1.065301640377431,7
23240026,3,1,2,24,18,-2,1,1,1,0,1.065301640377431,6
23240026,3,1,3,18,24,1,1,1,1,0,-1.065301640377431,5
23240026,3,1,4,24,18,-2,1,1,1,0,1.065301640377431,4
23240026,3,1,5,18,24,1,1,1,1,0,-1.065301640377431,3
23240026,3,1,6,24,18,-2,1,1,1,1,1.065301640377431,2
23240026,3,1,7,18,24,0,1,1,0,1,-1.065301640377431,1
23240026,3,2,1,15,13,0,1,1,1,0,0.08065892264718011,7
23240026,3,2,2,13,15,-2,1,1,1,0,-0.08065892264718011,6
23240026,3,2,3,13,15,-4,1,1,1,0,-0.08065892264718011,5
23240026,3,2,4,13,15,-5,1,1,1,1,-0.08065892264718011,4
23240026,3,2,5,15,13,3,1,1,0,0,0.08065892264718011,3
23240026,3,2,7,15,13,2,1,1,0,1,0.08065892264718011,1
23240026,3,3,1,17,11,0,1,1,1,0,1.309373413365487,7
23240026,3,3,2,11,17,-1,1,1,1,0,-1.309373413365487,6
23240026,3,3,3,17,11,-2,1,1,1,0,1.309373413365487,5
23240026,3,3,4,11,17,1,1,1,1,0,-1.309373413365487,4
23240026,3,3,5,17,11,-3,1,1,1,1,1.309373413365487,3
23240026,3,3,6,11,17,0,1,1,0,1,-1.309373413365487,2
23240026,3,4,1,37,16,0,1,1,1,0,0.05995815226022272,7
23240026,3,4,2,16,37,-2,1,1,1,0,-0.05995815226022272,6
23240026,3,4,3,37,16,1,1,1,1,0,0.05995815226022272,5
23240026,3,4,4,37,16,0,1,1,1,0,0.05995815226022272,4
23240026,3,4,5,16,37,-1,1,1,1,0,-0.05995815226022272,3
23240026,3,4,6,37,16,-1,1,1,1,1,0.05995815226022272,2
23240026,3,4,7,16,37,0,1,1,0,1,-0.05995815226022272,1
23240026,3,5,1,34,51,0,1,1,1,0,-0.37145544519101426,7
23240026,3,5,2,34,51,-1,1,1,1,0,-0.37145544519101426,6
23240026,3,5,3,51,34,0,1,1,1,0,0.37145544519101426,5
23240026,3,5,4,51,34,-1,1,1,1,0,0.37145544519101426,4
23240026,3,5,5,34,51,-1,1,1,1,0,-0.37145544519101426,3
23240026,3,5,6,34,51,-2,1,1,1,1,-0.37145544519101426,2
23240026,3,5,7,51,34,1,1,1,0,1,0.37145544519101426,1
23240026,4,1,1,25,30,0,1,1,1,0,-0.13407619701023915,7
23240026,4,1,2,25,30,-1,1,1,1,0,-0.13407619701023915,6
23240026,4,1,3,30,25,-1,1,1,1,0,0.13407619701023915,5
23240026,4,1,4,30,25,-2,1,1,1,0,0.13407619701023915,4
23240026,4,1,5,30,25,-3,1,1,1,0,0.13407619701023915,3
23240026,4,1,6,30,25,-4,1,1,1,1,0.13407619701023915,2
23240026,4,2,1,22,10,0,1,1,1,0,-1.1635919124546443,7
23240026,4,2,2,22,10,-2,1,1,1,0,-1.1635919124546443,6
23240026,4,2,3,10,22,1,1,1,1,0,1.1635919124546443,5
23240026,4,2,4,22,10,-5,1,1,1,1,-1.1635919124546443,4
23240026,4,2,5,10,22,4,1,1,0,0,1.1635919124546443,3
23240026,4,2,6,10,22,3,1,1,0,0,1.1635919124546443,2
23240026,4,3,1,14,44,0,1,1,1,0,1.059237285909441,7
23240026,4,3,2,14,44,-1,1,1,1,0,1.059237285909441,6
23240026,4,3,3,14,44,-2,1,1,1,0,1.059237285909441,5
23240026,4,3,4,14,44,-3,1,1,1,0,1.059237285909441,4
23240026,4,3,5,44,14,2,1,1,1,0,-1.059237285909441,3
23240026,4,3,6,14,44,-3,1,1,1,1,1.059237285909441,2
23240026,4,3,7,44,14,0,1,1,0,1,-1.059237285909441,1
23240026,4,4,1,46,20,0,1,1,1,0,-0.35830485427120845,7
23240026,4,4,2,46,20,-1,1,1,1,0,-0.35830485427120845,6
23240026,4,4,3,20,46,-1,1,1,1,0,0.35830485427120845,5
23240026,4,4,4,46,20,0,1,1,1,0,-0.35830485427120845,4
23240026,4,4,5,46,20,-2,1,1,1,0,-0.35830485427120845,3
23240026,4,4,6,20,46,0,1,1,1,1,0.35830485427120845,2
23240026,4,4,7,46,20,-4,1,1,0,1,-0.35830485427120845,1
23240026,4,5,1,19,43,0,1,1,1,0,1.470698067196401,7
23240026,4,5,2,43,19,-1,1,1,1,0,-1.470698067196401,6
23240026,4,5,3,43,19,-5,1,1,1,0,-1.470698067196401,5
23240026,4,5,4,19,43,2,1,1,1,0,1.470698067196401,4
23240026,4,5,5,43,19,-4,1,1,1,0,-1.470698067196401,3
23240026,4,5,6,43,19,-5,1,1,1,0,-1.470698067196401,2
23240026,5,1,1,37,34,0,1,1,1,0,2.0945431305976947,7
23240026,5,1,2,34,37,-4,1,1,1,0,-2.0945431305976947,6
23240026,5,1,3,37,34,3,1,1,1,0,2.0945431305976947,5
23240026,5,1,4,34,37,-3,1,1,1,0,-2.0945431305976947,4
23240026,5,1,5,37,34,2,1,1,1,0,2.0945431305976947,3
23240026,5,1,6,34,37,-4,1,1,1,1,-2.0945431305976947,2
23240026,5,2,1,16,11,0,1,1,1,0,1.0643233143392967,7
23240026,5,2,2,16,11,-1,1,1,1,0,1.0643233143392967,6
23240026,5,2,3,11,16,0,1,1,1,0,-1.0643233143392967,5
23240026,5,2,4,16,11,-1,1,1,1,0,1.0643233143392967,4
23240026,5,2,5,11,16,-1,1,1,1,0,-1.0643233143392967,3
23240026,5,2,6,11,16,-2,1,1,1,1,-1.0643233143392967,2
23240026,5,2,7,16,11,1,1,1,0,1,1.0643233143392967,1
23240026,5,3,1,18,15,0,1,1,1,0,1.2548363511502092,7
23240026,5,3,2,15,18,-4,1,1,1,0,-1.2548363511502092,6
23240026,5,3,3,15,18,-5,1,1,1,0,-1.2548363511502092,5
23240026,5,3,4,15,18,-6,1,1,1,0,-1.2548363511502092,4
23240026,5,3,5,18,15,5,1,1,1,0,1.2548363511502092,3
23240026,5,3,6,18,15,3,1,1,1,0,1.2548363511502092,2
23240026,5,3,7,15,18,-4,1,1,1,1,-1.2548363511502092,1
23240026,5,4,1,17,51,0,1,1,1,0,1.908179632172648,7
23240026,5,4,2,51,17,0,1,1,1,0,-1.908179632172648,6
23240026,5,4,3,51,17,-3,1,1,1,0,-1.908179632172648,5
23240026,5,4,4,17,51,2,1,1,1,0,1.908179632172648,4
23240026,5,4,5,17,51,1,1,1,1,0,1.908179632172648,3
23240026,5,4,6,51,17,-2,1,1,1,1,-1.908179632172648,2
23240026,5,4,7,17,51,0,1,1,0,1,1.908179632172648,1
23240026,5,5,1,13,24,0,1,1,1,0,-2.40079691417482,7
23240026,5,5,2,24,13,-3,1,1,1,0,2.40079691417482,6
23240026,5,5,3,13,24,-2,1,1,1,0,-2.40079691417482,5
23240026,5,5,4,13,24,-3,1,1,1,0,-2.40079691417482,4
23240026,5,5,5,13,24,-4,1,1,1,1,-2.40079691417482,3
23240026,5,5,6,24,13,1,1,1,0,0,2.40079691417482,2
23240026,6,1,1,43,20,0,1,1,1,0,-1.3292079499699945,7
23240026,6,1,2,20,43,-1,1,1,1,0,1.3292079499699945,6
23240026,6,1,3,20,43,-2,1,1,1,0,1.3292079499699945,5
23240026,6,1,4,43,20,1,1,1,1,0,-1.3292079499699945,4
23240026,6,1,5,20,43,-4,1,1,1,1,1.3292079499699945,3
23240026,6,1,6,43,20,1,1,1,0,1,-1.3292079499699945,2
23240026,6,2,1,14,46,0,1,1,1,0,0.6396137354334859,7
23240026,6,2,2,46,14,-1,1,1,1,0,-0.6396137354334859,6
23240026,6,2,3,14,46,0,1,1,1,0,0.6396137354334859,5
23240026,6,2,4,14,46,-1,1,1,1,0,0.6396137354334859,4
23240026,6,2,5,46,14,0,1,1,1,0,-0.6396137354334859,3
23240026,6,2,6,14,46,-1,1,1,1,0,0.6396137354334859,2
23240026,6,2,7,46,14,0,1,1,1,1,-0.6396137354334859,1
23240026,6,3,1,22,30,0,1,1,1,0,0.27800266965927134,7
23240026,6,3,2,30,22,-3,1,1,1,0,-0.27800266965927134,6
23240026,6,3,3,22,30,1,1,1,1,0,0.27800266965927134,5
23240026,6,3,4,22,30,0,1,1,1,0,0.27800266965927134,4
23240026,6,3,5,30,22,-1,1,1,1,0,-0.27800266965927134,3
23240026,6,3,6,30,22,-2,1,1,1,1,-0.27800266965927134,2
23240026,6,3,7,22,30,1,1,1,0,0,0.27800266965927134,1
23240026,6,3,8,22,30,-1,1,1,0,1,0.27800266965927134,0
